Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q7SDV9	CCPR_NEUCR	reviewed	Cytochrome c peroxidase, mitochondrial (CCP) (EC 1.11.1.5)	GO:0000302; GO:0004130; GO:0004601; GO:0005759; GO:0020037; GO:0034599; GO:0042744; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
O82345	BAG6_ARATH	reviewed	BAG family molecular chaperone regulator 6 (Bcl-2-associated athanogene 6) (CaM-binding protein 1) [Cleaved into: Cleaved BAG6]	GO:0005516; GO:0006457; GO:0006914; GO:0009408; GO:0009506; GO:0009817; GO:0010228; GO:0010508; GO:0012502; GO:0050832; GO:0051087	
A1C3U1	CFT1_ASPCL	reviewed	Protein cft1 (Cleavage factor two protein 1)	GO:0003723; GO:0005634; GO:0006397	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q59SU1	CARP9_CANAL	reviewed	Candidapepsin-9 (EC 3.4.23.24) (ACP 9) (Aspartate protease 9) (Secreted aspartic protease 9)	GO:0004190; GO:0005576; GO:0006508; GO:0009277; GO:0009405; GO:0009986; GO:0016021; GO:0030163; GO:0031225; GO:0031505; GO:0044406; GO:0046658; GO:0052155	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}. Secreted, cell wall {ECO:0000269|PubMed:16269404, ECO:0000269|PubMed:21622905}.
Q4WRE4	BRLA_ASPFU	reviewed	C2H2 type master regulator of conidiophore development brlA	GO:0003677; GO:0005634; GO:0030435; GO:0046872; GO:0048315	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P10069}.
B2RML5	BOT5_BOTFU	reviewed	Acetyltransferase BOT5 (EC 2.3.1.-) (Botrydial biosynthesis cluster protein 5)	GO:0009405; GO:0016747	
Q1E0W9	ASF1_COCIM	reviewed	Histone chaperone ASF1 (Anti-silencing function protein 1)	GO:0005634; GO:0006334; GO:0006337; GO:0016573; GO:0042393	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q7S1I0	ATG26_NEUCR	reviewed	Sterol 3-beta-glucosyltransferase (EC 2.4.1.173) (Autophagy-related protein 26)	GO:0005975; GO:0006914; GO:0008194; GO:0015031; GO:0016126; GO:0016906; GO:0030259; GO:0034045; GO:0043231; GO:0102202; GO:0102203; GO:0102205	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q06321}. Preautophagosomal structure membrane {ECO:0000250|UniProtKB:Q2U0C3}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q2U0C3}.
A8PDE3	ACSA_COPC7	reviewed	Acetyl-coenzyme A synthetase (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	GO:0003987; GO:0005524; GO:0005634; GO:0005737; GO:0016208; GO:0019427	
P84754	CHIT_STRVL	reviewed	Chitinase (EC 3.2.1.14) (Fragment)	GO:0000272; GO:0004568; GO:0006032; GO:0008061; GO:0031640; GO:0050832	
A7KAN7	ATG29_PENRW	reviewed	Autophagy-related protein 29	GO:0000045; GO:0000407; GO:0015031	SUBCELLULAR LOCATION: Preautophagosomal structure {ECO:0000250}. Note=Localizes also to other perivacuolar punctate structures. {ECO:0000250}.
E9CX44	AG19_COCPS	reviewed	Heat-stable 19 kDa antigen (Coccidioides-specific antigen) (CS antigen) (CS-AG) (Precipitin antigen) (TP-AG)	GO:0005576	SUBCELLULAR LOCATION: Secreted.
P85004	AMML_ASTMO	reviewed	Antifungal lectin AMML (Fragment)	GO:0005534; GO:0005536; GO:0031640; GO:0050832	
Q96U88	ATG18_NEUCR	reviewed	Autophagy-related protein 18	GO:0000045; GO:0000329; GO:0000422; GO:0005829; GO:0006497; GO:0010008; GO:0015031; GO:0019898; GO:0032266; GO:0034045; GO:0034497; GO:0080025	SUBCELLULAR LOCATION: Preautophagosomal structure membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Vacuole membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q0U2J8	ATG18_PHANO	reviewed	Autophagy-related protein 18	GO:0000045; GO:0000329; GO:0000422; GO:0005829; GO:0006497; GO:0010008; GO:0015031; GO:0019898; GO:0032266; GO:0034045; GO:0034497; GO:0080025	SUBCELLULAR LOCATION: Preautophagosomal structure membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Vacuole membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
F8P1W6	AMT1_SERL9	reviewed	L-tyrosine:2-oxoglutarate aminotransferase amt1 (EC 2.6.1.5) (Atromentin biosynthesis protein amt1)	GO:0004838; GO:0009058; GO:0030170	
B9W4V6	APO1_AGRAE	reviewed	Aromatic peroxygenase (AaP) (EC 1.11.2.1)	GO:0004601; GO:0020037; GO:0042744; GO:0046872	
Q4WPM8	AF9_ASPFU	reviewed	Protein AF-9 homolog	GO:0005634; GO:0005737; GO:0006281; GO:0006325; GO:0006355	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000255|PROSITE-ProRule:PRU00376}.
D7UPN2	ACTS2_ALTAL	reviewed	Trans-enoyl reductase ACTTS2 (EC 1.-.-.-) (ACT-toxin biosynthesis protein S2)	GO:0000166; GO:0016491	
A7KAL2	ATG1_PENRW	reviewed	Serine/threonine-protein kinase atg1 (EC 2.7.11.1) (Autophagy-related protein 1)	GO:0004674; GO:0005524; GO:0006914; GO:0015031; GO:0034045	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P53104}. Preautophagosomal structure membrane {ECO:0000250|UniProtKB:P53104}; Peripheral membrane protein {ECO:0000250|UniProtKB:P53104}.
B6HUQ5	ADRB_PENRW	reviewed	Andrastin A biosynthesis cluster protein B		
B6HV34	ADRF_PENRW	reviewed	Short chain dehydrogenase adrF (EC 1.1.1.-) (Andrastin A biosynthesis cluster protein F)	GO:0016114; GO:0016491	
A6RCS8	ATP23_AJECN	reviewed	Mitochondrial inner membrane protease ATP23 (EC 3.4.24.-)	GO:0004222; GO:0005743; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Peripheral membrane protein; Intermembrane side. Note=Associates loosely with the inner membrane. {ECO:0000250}.
C9K7B7	AMT6_ALTAL	reviewed	3-isopropylmalate dehydrogenase AMT6 (EC 1.1.1.85) (AM-toxin biosynthesis protein 6)	GO:0000287; GO:0003862; GO:0009098; GO:0009405; GO:0051287	
V5XZS6	AKT7_ALTAL	reviewed	Cytochrome P450 monooxygenase AKT7 (EC 1.-.-.-) (AK-toxin biosynthesis protein 7)	GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000255}.
Q4X267	AMPP3_ASPFU	reviewed	Probable Xaa-Pro aminopeptidase pepP (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Prolidase)	GO:0004177; GO:0008237; GO:0030145	
G1XU02	AR281_ARTOA	reviewed	6-methylsalicylic acid decarboxylase (EC 4.1.1.-) (Arthrosporol biosynthesis cluster protein AOL_s00215g281)	GO:0016787; GO:0016831; GO:0046872	
Q0V3Y9	ATG8_PHANO	reviewed	Autophagy-related protein 8 (Autophagy-related ubiquitin-like modifier ATG8)	GO:0000329; GO:0000421; GO:0005776; GO:0005829; GO:0006995; GO:0008429; GO:0015031; GO:0016236; GO:0031410	SUBCELLULAR LOCATION: Cytoplasmic vesicle, autophagosome membrane {ECO:0000250|UniProtKB:P38182}; Lipid-anchor {ECO:0000250|UniProtKB:P38182}. Vacuole membrane {ECO:0000250|UniProtKB:P38182}; Lipid-anchor {ECO:0000250|UniProtKB:P38182}.
A1DKY5	ABNC_NEOFI	reviewed	Probable arabinan endo-1,5-alpha-L-arabinosidase C (EC 3.2.1.99) (Endo-1,5-alpha-L-arabinanase C) (ABN C)	GO:0005576; GO:0031222; GO:0045493; GO:0046558	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
I1S9X9	ATG9_GIBZE	reviewed	Autophagy-related protein 9	GO:0000139; GO:0005789; GO:0006914; GO:0015031; GO:0016021; GO:0030659; GO:0031966; GO:0034045	SUBCELLULAR LOCATION: Preautophagosomal structure membrane {ECO:0000250|UniProtKB:Q12142}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q12142}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:Q12142}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q12142}. Golgi apparatus membrane {ECO:0000250|UniProtKB:Q12142}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q12142}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q12142}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q12142}. Mitochondrion membrane {ECO:0000250|UniProtKB:Q12142}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q12142}. Note=The vast majority of ATG9 exists on cytoplasmic mobile vesicles (designated ATG9 vesicles) that were derived from the Golgi apparatus in a process involving ATG23 and ATG27 (By similarity). The peripheral pool of ATG9 partially colocalizes within tubulovesicular clusters adjacent to mitochondria (By similarity). It appears that membrane that contains ATG9 is delivered to the autophagosome from the Golgi-endosomal system rather than from the ER or mitochondria (By similarity). Within the PAS, localizes at the edge of the isolation membrane (By similarity). {ECO:0000250|UniProtKB:Q12142}.
O24006	AMP_IMPBA	reviewed	Antimicrobial peptides (IB-AMP) [Cleaved into: Basic peptide AMP3 (IB-AMP3); Basic peptide AMP1-1 (IB-AMP1-1); Basic peptide AMP1-2 (IB-AMP1-2); Basic peptide AMP1-3 (IB-AMP1-3); Basic peptide AMP2 (IB-AMP2); Basic peptide AMP4 (IB-AMP4)]	GO:0005576; GO:0031640; GO:0042742; GO:0050832	SUBCELLULAR LOCATION: Secreted.
P83137	AFP3_MALPA	reviewed	Antifungal protein 3 (CW-3) (Fragment)	GO:0005576; GO:0006805; GO:0007275; GO:0031640; GO:0042742; GO:0050832	SUBCELLULAR LOCATION: Secreted.
P60206	CALM_AJECG	reviewed	Calmodulin (CaM)	GO:0005509; GO:0019722	
S0DS17	APF8_GIBF5	reviewed	Cytochrome P450 monooxygenase apf8 (EC 1.-.-.-) (Apicidin F synthesis protein 8)	GO:0004497; GO:0005506; GO:0016705; GO:0020037	
E9RBR0	ABR2_ASPFU	reviewed	Laccase abr2 (EC 1.10.3.-) (Conidial pigment biosynthesis oxidase abr2)	GO:0005507; GO:0009986; GO:0042438; GO:0046148; GO:0052716	SUBCELLULAR LOCATION: Cell surface {ECO:0000269|PubMed:26972005}.
B2AAJ5	3HAO_PODAN	reviewed	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD) (Biosynthesis of nicotinic acid protein 1)	GO:0000334; GO:0005737; GO:0006569; GO:0008198; GO:0019805; GO:0034354; GO:0043420	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03019}.
Q7SG01	DUS3_NEUCR	reviewed	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] (EC 1.3.1.89) (tRNA-dihydrouridine synthase 3)	GO:0005634; GO:0005737; GO:0017150; GO:0046872; GO:0050660; GO:0102265	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
P0CS02	GMT1_CRYNJ	reviewed	GDP-mannose transporter 1 (GMT 1)	GO:0000139; GO:0005458; GO:0005789; GO:0005794; GO:0008643; GO:0015297; GO:0016021; GO:0022857; GO:0030659	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cytoplasmic vesicle membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q06053	DUS3_YEAST	reviewed	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] (EC 1.3.1.89) (tRNA-dihydrouridine synthase 3)	GO:0003729; GO:0005634; GO:0005737; GO:0006400; GO:0017150; GO:0034399; GO:0046872; GO:0050660; GO:0102265	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q4PI64	EIF3H_USTMA	reviewed	Eukaryotic translation initiation factor 3 subunit H (eIF3h)	GO:0001732; GO:0003743; GO:0005829; GO:0005852; GO:0008237; GO:0016282; GO:0033290; GO:0042788	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03007}.
M1W0Y0	EASA_CLAP2	reviewed	Probable inactive dehydrogenase easA (Ergot alkaloid biosynthesis protein A)	GO:0010181; GO:0016491	
Q2GYB6	DRE2_CHAGB	reviewed	Fe-S cluster assembly protein DRE2 (Anamorsin homolog)	GO:0005758; GO:0009055; GO:0016226; GO:0046872; GO:0051537; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03115}. Mitochondrion intermembrane space {ECO:0000255|HAMAP-Rule:MF_03115}.
Q9SU34	ERLL2_ARATH	reviewed	pEARLI1-like lipid transfer protein 2	GO:0005576; GO:0005618; GO:0005783; GO:0009506; GO:0009707; GO:0050832	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q7SEM3	ERB1_NEUCR	reviewed	Ribosome biogenesis protein erb1 (Eukaryotic ribosome biogenesis protein 1)	GO:0000463; GO:0000466; GO:0005654; GO:0030687; GO:0043021; GO:0070545	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03027}. Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03027}.
Q4P447	EFTS_USTMA	reviewed	Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)	GO:0003746; GO:0005759; GO:0070125	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03135}.
Q4WPW2	EAF3_ASPFU	reviewed	Chromatin modification-related protein eaf3	GO:0000123; GO:0006281; GO:0006342; GO:0016573; GO:0016575; GO:0032221; GO:0035267; GO:0043967; GO:0043968	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00972}.
A1DA62	FTMB_NEOFI	reviewed	Tryprostatin B synthase (EC 2.5.1.106) (Brevianamide F prenyltransferase) (Fumitremorgin biosynthesis protein B)	GO:0004659; GO:0009820	
P10255	CYPH_NEUCR	reviewed	Peptidyl-prolyl cis-trans isomerase, mitochondrial (PPIase) (EC 5.2.1.8) (Cyclophilin) (CPH) (Cyclosporin A-binding protein) (Rotamase)	GO:0003755; GO:0005634; GO:0005739; GO:0016018; GO:0042026; GO:0051082	SUBCELLULAR LOCATION: Mitochondrion. Cytoplasm.
P0C231	ELI1_PHYVE	reviewed	Elicitin Vex1	GO:0005576; GO:0009405; GO:0034053	SUBCELLULAR LOCATION: Secreted.
Q2V4C4	DF280_ARATH	reviewed	Putative defensin-like protein 280	GO:0005576; GO:0031640; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q2V459	DF298_ARATH	reviewed	Putative defensin-like protein 298	GO:0005576; GO:0031640; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
C0HJX7	DEFI_CALVI	reviewed	Defensin	GO:0005576; GO:0031640; GO:0042742; GO:0045087; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000305|Ref.1}.
Q4X0C2	DBP9_ASPFU	reviewed	ATP-dependent RNA helicase dbp9 (EC 3.6.4.13)	GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0006364	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
P0CAY0	DEF28_ARATH	reviewed	Putative defensin-like protein 28	GO:0005576; GO:0031640; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q01784	DF39_PEA	reviewed	Defensin-like protein 39 (Disease resistance response protein 39)	GO:0005576; GO:0031640; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P30232	DEF2A_SINAL	reviewed	Defensin-like protein 2A (Cysteine-rich antifungal protein 2A) (AFP2A) (M2A)	GO:0031640; GO:0050832	
P82717	DF145_ARATH	reviewed	Putative defensin-like protein 145 (Putative low-molecular-weight cysteine-rich protein 2) (Protein LCR2)	GO:0005576; GO:0031640; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
B8PBQ6	ERT1_POSPM	reviewed	Transcription activator of gluconeogenesis ERT1	GO:0000981; GO:0003677; GO:0005634; GO:0006094; GO:0008270	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00227}.
Q52DM9	DCN1_MAGO7	reviewed	Defective in cullin neddylation protein 1		
F1T155	BR2IC_ODOIS	reviewed	Brevinin-2ISc	GO:0050829; GO:0050830	SUBCELLULAR LOCATION: Secreted {ECO:0000255|SAAS:SAAS00090082}.
P84860	BR2GA_SYLGU	reviewed	Brevinin-2GHa (AMP-1)	GO:0005576; GO:0042742	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16979798}.
P84902	CASSI_CORCC	reviewed	Cassiicolin	GO:0005576; GO:0090729	SUBCELLULAR LOCATION: Secreted {ECO:0000269|Ref.2}.
B6D9A7	BEA2_BEABA	reviewed	Ketoisovalerate reductase (KIVR) (EC 1.2.7.7)	GO:0043807	
A1DLP3	CD123_NEOFI	reviewed	Cell division cycle protein 123	GO:0005737; GO:0007049; GO:0051301	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q4WU49	BGLI_ASPFU	reviewed	Probable beta-glucosidase I (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase I) (Cellobiase I) (Gentiobiase I)	GO:0005576; GO:0008422; GO:0030245; GO:0102483	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q4WLY1	BGLJ_ASPFU	reviewed	Probable beta-glucosidase J (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase J) (Cellobiase J) (Gentiobiase J)	GO:0005576; GO:0008422; GO:0030245; GO:0102483	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q4WNE4	BGALC_ASPFU	reviewed	Probable beta-galactosidase C (EC 3.2.1.23) (Lactase C)	GO:0000272; GO:0004565; GO:0005576; GO:0005618; GO:0005773	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q7S8R3	BCP1_NEUCR	reviewed	Protein bcp-1	GO:0000079; GO:0000132; GO:0005623; GO:0005634; GO:0005737; GO:0005813; GO:0006974; GO:0007052; GO:0015031; GO:0015631; GO:0019207; GO:0034453; GO:0090307; GO:0097431	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q06338}. Nucleus {ECO:0000250|UniProtKB:Q06338}.
P30586	CHS2_EXOJE	reviewed	Chitin synthase 2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 2) (Fragment)	GO:0004100; GO:0005886; GO:0006031; GO:0016021; GO:0071555	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q1E180	ARGI_COCIM	reviewed	Arginase (EC 3.5.3.1)	GO:0000050; GO:0004053; GO:0006525; GO:0046872	
B0XSK6	CREA_ASPFC	reviewed	Probable DNA-binding protein creA (Carbon catabolite repressor A)	GO:0003677; GO:0005634; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q4X0Z3	CREA_ASPFU	reviewed	Probable DNA-binding protein creA (Carbon catabolite repressor A)	GO:0000433; GO:0000978; GO:0005634; GO:0005737; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
A1CIL1	CREB_ASPCL	reviewed	Probable ubiquitin carboxyl-terminal hydrolase creB (EC 3.4.19.12) (Carbon catabolite repression protein B) (Deubiquitinating enzyme creB) (Ubiquitin thioesterase creB) (Ubiquitin-hydrolyzing enzyme creB) (Ubiquitin-specific-processing protease creB)	GO:0006511; GO:0016579; GO:0036459; GO:0045013	
Q6Z2M9	CDPK4_ORYSJ	reviewed	Calcium-dependent protein kinase 4 (OsCDPK4) (OsCPK4) (EC 2.7.11.1) (Calcium-dependent protein kinase OsCDPK1)	GO:0004683; GO:0005509; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0009931; GO:0016020; GO:0018105; GO:0035556; GO:0046777	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.
B6HUQ4	ADRA_PENRW	reviewed	Cytochrome P450 monooxygenase adrA (EC 1.-.-.-) (Andrastin A biosynthesis cluster protein A)	GO:0004497; GO:0005506; GO:0016021; GO:0016114; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000255}.
Q4P2W6	ALG10_USTMA	reviewed	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10) (Asparagine-linked glycosylation protein 10) (Dolichyl-phosphoglucose-dependent glucosyltransferase ALG10)	GO:0004583; GO:0005789; GO:0006488; GO:0016021; GO:0106073	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.
Q1DN93	ATG1_COCIM	reviewed	Serine/threonine-protein kinase ATG1 (EC 2.7.11.1) (Autophagy-related protein 1)	GO:0004674; GO:0005524; GO:0006914; GO:0015031; GO:0034045	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P53104}. Preautophagosomal structure membrane {ECO:0000250|UniProtKB:P53104}; Peripheral membrane protein {ECO:0000250|UniProtKB:P53104}.
P37212	ATP6_NEUCR	reviewed	ATP synthase subunit a (F-ATPase protein 6)	GO:0005753; GO:0015078; GO:0015986; GO:0016021; GO:0045259; GO:0045263	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
A7UWH7	AMPP2_NEUCR	reviewed	Probable Xaa-Pro aminopeptidase NCU11288 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Prolidase)	GO:0004177; GO:0008237; GO:0030145	
A1D1S6	AMPP2_NEOFI	reviewed	Probable Xaa-Pro aminopeptidase NFIA_010500 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Prolidase)	GO:0004177; GO:0008237; GO:0030145	
P0CU31	CHG4_CHAGB	reviewed	Cytochrome P450 monooxygenase CHGG_01242-1 (EC 1.-.-.-) (Chaetoglobosin biosynthesis protein CHGG_01242-1)	GO:0003779; GO:0004497; GO:0005506; GO:0005737; GO:0008290; GO:0016021; GO:0016705; GO:0020037; GO:0030036	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000255}.
B6HAN0	AMPP2_PENRW	reviewed	Probable Xaa-Pro aminopeptidase Pc16g13390 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Prolidase)	GO:0004177; GO:0008237; GO:0030145	
M1C146	ATG8C_SOLTU	reviewed	Autophagy-related protein 8C-like (Autophagy-related ubiquitin-like modifier ATG8CL)	GO:0000045; GO:0000421; GO:0005856; GO:0009705; GO:0031410; GO:0050832	SUBCELLULAR LOCATION: Cytoplasmic vesicle, autophagosome membrane {ECO:0000269|PubMed:26765567, ECO:0000269|PubMed:29932422}; Lipid-anchor {ECO:0000250|UniProtKB:P38182}. Vacuole membrane {ECO:0000269|PubMed:29932422}; Lipid-anchor {ECO:0000250|UniProtKB:P38182}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q8LEM4}.
Q4WJ90	ACON2_ASPFU	reviewed	Putative aconitate hydratase, mitochondrial (Aconitase 2) (EC 4.2.1.-)	GO:0003994; GO:0005739; GO:0005829; GO:0006099; GO:0046872; GO:0051539	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q9SS31	CML36_ARATH	reviewed	Probable calcium-binding protein CML36 (Calmodulin-like protein 36)	GO:0005509; GO:0005886; GO:0050832	
A6SDQ3	ATG4_BOTFB	reviewed	Probable cysteine protease atg4 (EC 3.4.22.-) (Autophagy-related protein 4)	GO:0005634; GO:0005737; GO:0006914; GO:0008234; GO:0015031	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q4WS49	AP2S_ASPFU	reviewed	AP-2 complex subunit sigma (Adaptin small chain) (Clathrin assembly protein 2 sigma small chain) (Sigma2-adaptin)	GO:0015031; GO:0016192; GO:0030122; GO:0035615; GO:0043231; GO:0072583	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}. Membrane, coated pit {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=Component of the coat surrounding the cytoplasmic face of the plasma membrane coated vesicles. {ECO:0000250}.
Q4P2Q7	3HAO_USTMA	reviewed	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD) (Biosynthesis of nicotinic acid protein 1)	GO:0000334; GO:0005737; GO:0006569; GO:0008198; GO:0019805; GO:0034354; GO:0043420; GO:0046874	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03019}.
A1CQP0	DRE2_ASPCL	reviewed	Fe-S cluster assembly protein dre2 (Anamorsin homolog)	GO:0005758; GO:0009055; GO:0016226; GO:0046872; GO:0051537; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03115}. Mitochondrion intermembrane space {ECO:0000255|HAMAP-Rule:MF_03115}.
A6SCX6	DRE2_BOTFB	reviewed	Fe-S cluster assembly protein DRE2 (Anamorsin homolog)	GO:0005758; GO:0009055; GO:0016226; GO:0046872; GO:0051537; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03115}. Mitochondrion intermembrane space {ECO:0000255|HAMAP-Rule:MF_03115}.
B0XQ42	ERB1_ASPFC	reviewed	Ribosome biogenesis protein erb1 (Eukaryotic ribosome biogenesis protein 1)	GO:0000463; GO:0000466; GO:0005654; GO:0005730; GO:0030687; GO:0043021	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03027}. Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03027}.
Q4WN99	DPH2_ASPFU	reviewed	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 (EC 2.5.1.108) (Diphthamide biosynthesis protein 2) (Diphtheria toxin resistance protein 2) (S-adenosyl-L-methionine:L-histidine 3-amino-3-carboxypropyltransferase 2)	GO:0005737; GO:0016740; GO:0017183	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P32461}.
O13597	ERG24_SEPLY	reviewed	Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)	GO:0016021; GO:0016126; GO:0050613; GO:0050661	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q96VP4	ENO_COCLU	reviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	GO:0000015; GO:0000287; GO:0004634; GO:0006096	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
