Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q9JLM2	CD244_RAT	reviewed	Natural killer cell receptor 2B4 (NK cell type I receptor protein 2B4) (NKR2B4) (Non-MHC restricted killing associated) (CD antigen CD244)	GO:0006955; GO:0016021; GO:0038023	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
O55099	AURKB_RAT	reviewed	Aurora kinase B (EC 2.7.11.1) (Aurora 1) (Aurora- and IPL1-like midbody-associated protein 1) (Aurora/IPL1-related kinase 2) (ARK-2) (Aurora-related kinase 2) (STK-1) (Serine/threonine-protein kinase 12) (Serine/threonine-protein kinase 5) (Serine/threonine-protein kinase aurora-B)	GO:0000122; GO:0000776; GO:0000780; GO:0002903; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005819; GO:0005876; GO:0006468; GO:0007052; GO:0007094; GO:0007568; GO:0008283; GO:0009838; GO:0010369; GO:0019900; GO:0030496; GO:0031616; GO:0032091; GO:0032133; GO:0032212; GO:0032465; GO:0032466; GO:0032467; GO:0034501; GO:0034644; GO:0035174; GO:0036089; GO:0043988; GO:0044878; GO:0046872; GO:0051233; GO:0051256; GO:0051973; GO:1904355; GO:1990023	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome {ECO:0000250}. Chromosome, centromere {ECO:0000250}. Cytoplasm, cytoskeleton, spindle {ECO:0000250}. Midbody {ECO:0000250}. Note=Localizes on chromosome arms and inner centromeres from prophase through metaphase and then transferring to the spindle midzone and midbody from anaphase through cytokinesis. Colocalized with gamma tubulin in the mid-body (By similarity). Proper localization of the active, Thr-235-phosphorylated form during metaphase may be dependent upon interaction with SPDYC. Interacts with p53/TP53. Interacts (via the middle kinase domain) with NOC2L (via the N- and C-terminus domains). Colocalized with SIRT2 during cytokinesis with the midbody. Localization (and probably targeting of the CPC) to the inner centromere occurs predominantly in regions with overlapping mitosis-specific histone phosphorylations H3pT3 and H2ApT12 (By similarity). {ECO:0000250}.
Q6AXP3	F227B_RAT	reviewed	Protein FAM227B		
D3Z9R8	ATP68_RAT	reviewed	ATP synthase subunit ATP5MPL, mitochondrial (6.8 kDa mitochondrial proteolipid) (6.8 kDa mitochondrial proteolipid protein) (MLQ)	GO:0005753; GO:0016021	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250|UniProtKB:P56378}; Single-pass membrane protein {ECO:0000255}.
P07150	ANXA1_RAT	reviewed	Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35)	GO:0001533; GO:0001891; GO:0002250; GO:0002548; GO:0002685; GO:0003697; GO:0005198; GO:0005509; GO:0005543; GO:0005544; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005884; GO:0005886; GO:0006909; GO:0006954; GO:0007166; GO:0007187; GO:0008360; GO:0009725; GO:0010165; GO:0014070; GO:0014839; GO:0016323; GO:0016324; GO:0016328; GO:0018149; GO:0019834; GO:0030073; GO:0030216; GO:0030659; GO:0030674; GO:0030850; GO:0031018; GO:0031232; GO:0031313; GO:0031340; GO:0031394; GO:0031514; GO:0031532; GO:0031901; GO:0031960; GO:0031966; GO:0032355; GO:0032508; GO:0032652; GO:0032743; GO:0032991; GO:0033031; GO:0035924; GO:0042063; GO:0042102; GO:0042127; GO:0042383; GO:0042493; GO:0042629; GO:0042803; GO:0043065; GO:0043434; GO:0044849; GO:0045087; GO:0045627; GO:0045629; GO:0045920; GO:0046632; GO:0046883; GO:0048306; GO:0050482; GO:0050709; GO:0050727; GO:0051384; GO:0070062; GO:0070301; GO:0070365; GO:0070459; GO:0070555; GO:0071385; GO:0071621; GO:0090050; GO:0090303; GO:0097060; GO:0097350; GO:1900087; GO:1900138; GO:1990814; GO:2000483	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12467520}. Cytoplasm {ECO:0000269|PubMed:12467520}. Cell projection, cilium {ECO:0000250|UniProtKB:P10107}. Basolateral cell membrane {ECO:0000250|UniProtKB:P51662}. Lateral cell membrane {ECO:0000250|UniProtKB:P10107}. Cell membrane {ECO:0000250|UniProtKB:P10107}; Peripheral membrane protein {ECO:0000250|UniProtKB:P10107}. Apical cell membrane {ECO:0000250|UniProtKB:P10107}. Membrane {ECO:0000269|PubMed:3020049}; Peripheral membrane protein {ECO:0000269|PubMed:3020049}. Endosome membrane {ECO:0000269|PubMed:3020049}; Peripheral membrane protein {ECO:0000269|PubMed:3020049}. Secreted {ECO:0000250|UniProtKB:P10107}. Secreted, extracellular space {ECO:0000250|UniProtKB:P04083}. Cell membrane {ECO:0000250|UniProtKB:P04083}; Peripheral membrane protein {ECO:0000250|UniProtKB:P04083}; Extracellular side {ECO:0000250|UniProtKB:P04083}. Early endosome {ECO:0000250|UniProtKB:P19619}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:P19619}; Peripheral membrane protein {ECO:0000250|UniProtKB:P19619}. Secreted, exosome {ECO:0000250|UniProtKB:P10107}. Cytoplasmic vesicle, secretory vesicle lumen {ECO:0000250|UniProtKB:P10107}. Cell projection, phagocytic cup {ECO:0000250|UniProtKB:P10107}. Note=Colocalizes with actin fibers at phagocytic cups. Secreted, at least in part via exosomes and other secretory vesicles. Detected in exosomes and other extracellular vesicles. Secretion is increased in response to wounding and inflammation (By similarity). Detected in gelatinase granules in resting neutrophils. Neutrophil adhesion to endothelial cells stimulates secretion via gelatinase granules, but foreign particle phagocytosis has no effect. Displays calcium-dependent binding to phospholipid membranes (PubMed:3020049). {ECO:0000250|UniProtKB:P04083, ECO:0000250|UniProtKB:P10107, ECO:0000269|PubMed:3020049}.
Q5U4E8	ANM7_RAT	reviewed	Protein arginine N-methyltransferase 7 (EC 2.1.1.321) (Histone-arginine N-methyltransferase PRMT7) ([Myelin basic protein]-arginine N-methyltransferase PRMT7)	GO:0000387; GO:0001650; GO:0005634; GO:0005654; GO:0005829; GO:0006349; GO:0006355; GO:0008469; GO:0016277; GO:0018216; GO:0030154; GO:0034969; GO:0035241; GO:0035242; GO:0035243; GO:0043021; GO:0043046; GO:0044020	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Nucleus {ECO:0000250}.
P55260	ANXA4_RAT	reviewed	Annexin A4 (36 kDa zymogen granule membrane-associated protein) (ZAP36) (Annexin IV) (Annexin-4) (Lipocortin IV)	GO:0005509; GO:0005544; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006887; GO:0007219; GO:0008201; GO:0030855; GO:0035374; GO:0042802; GO:0048306	
P01256	CALCA_RAT	reviewed	Calcitonin gene-related peptide 1 (Alpha-type CGRP) (Calcitonin gene-related peptide I) (CGRP-I)	GO:0005184; GO:0005615; GO:0005634; GO:0006954; GO:0007189; GO:0007568; GO:0008016; GO:0030424; GO:0031716; GO:0042311; GO:0043025; GO:0045776; GO:0045986; GO:0051480; GO:0071356; GO:1990090	SUBCELLULAR LOCATION: Secreted.
Q811Q2	CLIC6_RAT	reviewed	Chloride intracellular channel protein 6	GO:0005244; GO:0005254; GO:0005737; GO:0005886; GO:0008022; GO:0031749; GO:0031750; GO:0031751; GO:0034707; GO:0034765; GO:0042803	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000305|PubMed:14499480}; Single-pass membrane protein {ECO:0000305|PubMed:14499480}. Note=Predominantly cytoplasmic. Upon chloride ion efflux from the cell, it is translocated to the plasma membrane (By similarity). Colocalizes with DRD3 at the plasma membrane. {ECO:0000250}.
Q9JMB5	ADRM1_RAT	reviewed	Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Rpn13 homolog)	GO:0000502; GO:0002020; GO:0005654; GO:0005829; GO:0005886; GO:0006368; GO:0006511; GO:0008541; GO:0043130; GO:0043248; GO:0061133; GO:0070628	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q16186}. Nucleus {ECO:0000250|UniProtKB:Q16186}.
P08649	CO4_RAT	reviewed	Complement C4 [Cleaved into: Complement C4 beta chain; Complement C4 alpha chain; C4a anaphylatoxin; Complement C4 gamma chain]	GO:0004866; GO:0005576; GO:0005615; GO:0006954; GO:0006956; GO:0006958; GO:0030054; GO:0030424; GO:0030425; GO:0045087; GO:0045202	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P0C0L4}. Cell junction, synapse {ECO:0000250|UniProtKB:P0C0L4}. Cell projection, axon {ECO:0000250|UniProtKB:P0C0L4}. Cell projection, dendrite {ECO:0000250|UniProtKB:P0C0L4}.
Q09073	ADT2_RAT	reviewed	ADP/ATP translocase 2 (ADP,ATP carrier protein 2) (Adenine nucleotide translocator 2) (ANT 2) (Solute carrier family 25 member 5) [Cleaved into: ADP/ATP translocase 2, N-terminally processed]	GO:0005471; GO:0005743; GO:0007059; GO:0008284; GO:0016021; GO:0031625; GO:0042645; GO:0045121; GO:0071817; GO:1901029; GO:1990830	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P19313	CYTS_RAT	reviewed	Cystatin-S (Cystatin-1) (Protein LM)	GO:0001562; GO:0001906; GO:0002020; GO:0004869; GO:0005615; GO:0007431; GO:0008285; GO:0009611; GO:0009725; GO:0010466; GO:0014070; GO:0030141; GO:0042493; GO:0046677; GO:0046687; GO:0048468; GO:0048678	SUBCELLULAR LOCATION: Secreted.
Q9QYN5	BCL10_RAT	reviewed	B-cell lymphoma/leukemia 10 (B-cell CLL/lymphoma 10) (Bcl-10) (R-RCD1) (RCD)	GO:0001772; GO:0001783; GO:0001843; GO:0002020; GO:0002224; GO:0002237; GO:0002250; GO:0002906; GO:0003713; GO:0005634; GO:0005737; GO:0005764; GO:0005829; GO:0005881; GO:0006968; GO:0007249; GO:0008022; GO:0008134; GO:0008219; GO:0009620; GO:0016064; GO:0019209; GO:0019900; GO:0019901; GO:0031398; GO:0031625; GO:0031663; GO:0032094; GO:0032449; GO:0032991; GO:0042327; GO:0042802; GO:0043065; GO:0043123; GO:0043280; GO:0043422; GO:0043621; GO:0045087; GO:0045121; GO:0045416; GO:0045893; GO:0048471; GO:0050700; GO:0050852; GO:0050856; GO:0050870; GO:0051059; GO:0051092; GO:0051259; GO:0051260; GO:0051291; GO:0070231; GO:0071260; GO:2001238	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:O95999}. Membrane raft {ECO:0000250|UniProtKB:O95999}. Note=Colocalized with DPP4 in membrane rafts. {ECO:0000250|UniProtKB:O95999}.
Q8R2H3	BSND_RAT	reviewed	Barttin	GO:0005254; GO:0005887; GO:0006821; GO:0016323; GO:0017081; GO:0032991	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Staining in membranes of the renal tubule and of potassium-secreting epithelia of the inner ear is basolateral. {ECO:0000250}.
D4A7E1	BATF_RAT	reviewed	Basic leucine zipper transcriptional factor ATF-like (B-cell-activating transcription factor) (B-ATF)	GO:0000978; GO:0001228; GO:0001816; GO:0002320; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0006974; GO:0030330; GO:0042832; GO:0043011; GO:0043565; GO:0045064; GO:0045190; GO:0060218; GO:0072539; GO:0072540	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978}. Cytoplasm {ECO:0000250}. Note=Present in the nucleus and cytoplasm, but shows increased nuclear translocation after activation of T-cells. {ECO:0000250}.
Q63088	CATJ_RAT	reviewed	Cathepsin J (EC 3.4.22.-) (Cathepsin L-related protein) (Cathepsin P) (Catlrp-p)	GO:0004197; GO:0005615; GO:0005764; GO:0051603	SUBCELLULAR LOCATION: Lysosome {ECO:0000305}.
Q5XI58	CALI_RAT	reviewed	Calicin	GO:0007275; GO:0007283; GO:0030154; GO:0033150	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, perinuclear theca, calyx {ECO:0000250}. Note=Sperm head cytoskeletal structure tightly associated to the nucleus. {ECO:0000250}.
Q71S46	AT5G3_RAT	reviewed	ATP synthase F(0) complex subunit C3, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 3) (ATP synthase proteolipid P3) (ATPase protein 9) (ATPase subunit c)	GO:0000276; GO:0007568; GO:0008289; GO:0015986; GO:0022834; GO:0034703; GO:0035994; GO:0045263; GO:0045471; GO:0046931; GO:0046933; GO:0061959	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q6AYT5	ARMT1_RAT	reviewed	Damage-control phosphatase ARMT1 (EC 3.1.3.-) (Acidic residue methyltransferase 1) (Protein-glutamate O-methyltransferase) (EC 2.1.1.-) (Sugar phosphate phosphatase ARMT1)	GO:0006974; GO:0008757; GO:0016791; GO:0019899; GO:0032259; GO:0046872; GO:0051998; GO:2001020	
Q63092	CAMKV_RAT	reviewed	CaM kinase-like vesicle-associated protein (1G5)	GO:0004683; GO:0005516; GO:0005524; GO:0005886; GO:0030659; GO:0098794	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8283228}; Peripheral membrane protein {ECO:0000269|PubMed:8283228}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:8283228}; Peripheral membrane protein {ECO:0000269|PubMed:8283228}. Note=Predominantly observed in association with the plasma membrane of soma and in neurites, both axons and dendrites. May be associated with vesicular structures.
Q64244	CD38_RAT	reviewed	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 (EC 3.2.2.6) (2'-phospho-ADP-ribosyl cyclase) (2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase) (EC 2.4.99.20) (2'-phospho-cyclic-ADP-ribose transferase) (ADP-ribosyl cyclase 1) (ADPRC 1) (CD38H) (Cyclic ADP-ribose hydrolase 1) (cADPr hydrolase 1) (CD antigen CD38)	GO:0001666; GO:0003953; GO:0005634; GO:0005886; GO:0007204; GO:0007565; GO:0008284; GO:0009725; GO:0009986; GO:0010977; GO:0014824; GO:0016021; GO:0016323; GO:0016740; GO:0016849; GO:0030307; GO:0030667; GO:0030890; GO:0032024; GO:0032355; GO:0032526; GO:0032570; GO:0033194; GO:0034097; GO:0042802; GO:0043066; GO:0043231; GO:0045779; GO:0045892; GO:0045893; GO:0045907; GO:0050135; GO:0050853; GO:0060292; GO:0061809; GO:0070555	SUBCELLULAR LOCATION: Membrane; Single-pass type II membrane protein.
P60705	ABEC3_RAT	reviewed	DNA dC->dU-editing enzyme APOBEC3 (EC 3.5.4.38)	GO:0003723; GO:0004126; GO:0005634; GO:0005737; GO:0008270; GO:0010529; GO:0016554; GO:0045087; GO:0051607; GO:0080111	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P97562	ACOX2_RAT	reviewed	Peroxisomal acyl-coenzyme A oxidase 2 (EC 1.17.99.3) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestanoyl-CoA 24-hydroxylase) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestanoyl-CoA oxidase) (Trihydroxycoprostanoyl-CoA oxidase) (THCA-CoA oxidase) (THCCox)	GO:0003997; GO:0005504; GO:0005777; GO:0006631; GO:0006635; GO:0010942; GO:0033540; GO:0033791; GO:0050660; GO:0055088; GO:0071949; GO:1902884	SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:8947475}.
P11711	CP2A1_RAT	reviewed	Cytochrome P450 2A1 (EC 1.14.14.1) (CYPIIA1) (Cytochrome P450-UT-F) (Steroid hormones 7-alpha-hydroxylase) (Testosterone 7-alpha-hydroxylase)	GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0008392; GO:0008395; GO:0009804; GO:0016491; GO:0016712; GO:0019373; GO:0020037; GO:0042738; GO:0043231; GO:0055114; GO:0070330	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q5I0I9	CQ10B_RAT	reviewed	Coenzyme Q-binding protein COQ10 homolog B, mitochondrial	GO:0005739; GO:0005743; GO:0006744; GO:0045333; GO:0048039	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Matrix side {ECO:0000250}.
P49001	BMP2_RAT	reviewed	Bone morphogenetic protein 2 (BMP-2) (Bone morphogenetic protein 2A) (BMP-2A)	GO:0000122; GO:0001503; GO:0005125; GO:0005160; GO:0005615; GO:0005737; GO:0008083; GO:0009612; GO:0010862; GO:0019904; GO:0030509; GO:0031982; GO:0032526; GO:0032991; GO:0042698; GO:0042803; GO:0042981; GO:0043408; GO:0045944; GO:0048468; GO:0048762; GO:0050769; GO:0051216; GO:0060395; GO:0070700; GO:0071260; GO:0071773	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q91Y94	COX42_RAT	reviewed	Cytochrome c oxidase subunit 4 isoform 2, mitochondrial (Cytochrome c oxidase subunit IV isoform 2) (COX IV-2)	GO:0004129; GO:0005751; GO:0006123; GO:0071456	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q62878	3BHS4_RAT	reviewed	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 4 (3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type IV) (3-beta-HSD IV) [Includes: 3-beta-hydroxy-Delta(5)-steroid dehydrogenase (EC 1.1.1.145) (3-beta-hydroxy-5-ene steroid dehydrogenase) (Progesterone reductase); Steroid Delta-isomerase (EC 5.3.3.1) (Delta-5-3-ketosteroid isomerase)]	GO:0003854; GO:0004769; GO:0005789; GO:0006694; GO:0006700; GO:0006702; GO:0008207; GO:0010288; GO:0016021; GO:0016491; GO:0016616; GO:0016853; GO:0021766; GO:0030283; GO:0031966; GO:0033327; GO:0034698; GO:0034757; GO:0043231; GO:0046686; GO:0051412; GO:0102294	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass membrane protein. Mitochondrion membrane; Single-pass membrane protein.
P35563	5HT3A_RAT	reviewed	5-hydroxytryptamine receptor 3A (5-HT3-A) (5-HT3A) (5-hydroxytryptamine receptor 3) (5-HT-3) (5-HT3R) (Serotonin receptor 3A) (Serotonin-gated ion channel receptor)	GO:0004888; GO:0005737; GO:0005886; GO:0005887; GO:0007165; GO:0007268; GO:0022850; GO:0030054; GO:0030424; GO:0032154; GO:0032414; GO:0034220; GO:0042220; GO:0042391; GO:0043005; GO:0043025; GO:0045202; GO:0045471; GO:0050877; GO:0051378; GO:0071363; GO:0098978; GO:0099055; GO:0099056; GO:1904602	SUBCELLULAR LOCATION: Cell junction, synapse, postsynaptic cell membrane; Multi-pass membrane protein. Cell membrane; Multi-pass membrane protein.
Q499P3	C1GLC_RAT	reviewed	C1GALT1-specific chaperone 1	GO:0016021; GO:0016263; GO:0016267; GO:0030168; GO:0036344	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q8K1M7	BRNP3_RAT	reviewed	BMP/retinoic acid-inducible neural-specific protein 3	GO:0005576; GO:0005739; GO:0005783; GO:0007050; GO:0007399; GO:0030425; GO:0043025; GO:0045666; GO:0045786; GO:0045930; GO:0071300	SUBCELLULAR LOCATION: Secreted {ECO:0000305}. Mitochondrion {ECO:0000269|PubMed:17138656}.
Q80ZF0	CORA1_RAT	reviewed	Collagen alpha-1(XXVII) chain	GO:0003431; GO:0005201; GO:0005583; GO:0005615; GO:0030198; GO:0031012; GO:0046872	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix. Note=Found on some small banded collagen fibrils and meshworks. {ECO:0000250}.
P62697	CRBB2_RAT	reviewed	Beta-crystallin B2 (Beta-B2 crystallin) (Beta-crystallin Bp)	GO:0002088; GO:0005212; GO:0007601; GO:0042803; GO:0043010	
P20814	CP2CD_RAT	reviewed	Cytochrome P450 2C13, male-specific (EC 1.14.14.1) (CYPIIC13) (Cytochrome P-450g) (Cytochrome P450-G) (Cytochrome P450-UT-5)	GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0008392; GO:0008395; GO:0016712; GO:0019373; GO:0020037; GO:0042738; GO:0043231; GO:0055114; GO:0070330	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q9JJ05	C1GLT_RAT	reviewed	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (EC 2.4.1.122) (Core 1 O-glycan T-synthase) (Core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1) (Core 1 beta1,3-galactosyltransferase 1) (C1GalT1) (Core 1 beta3-Gal-T1)	GO:0001525; GO:0016021; GO:0016263; GO:0016267; GO:0030154; GO:0046872	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:11673471}; Single-pass type II membrane protein {ECO:0000269|PubMed:11673471}.
Q5I0K5	ABHDA_RAT	reviewed	Mycophenolic acid acyl-glucuronide esterase, mitochondrial (EC 3.1.1.93) (Alpha/beta hydrolase domain-containing protein 10) (Abhydrolase domain-containing protein 10)	GO:0005739; GO:0102390	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q5BJU6	CRBL2_RAT	reviewed	cAMP-responsive element-binding protein-like 2	GO:0003677; GO:0003700; GO:0005634; GO:0030154; GO:0033138; GO:0045600; GO:0045893; GO:0046326; GO:0046889; GO:0050821	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q7TNJ2	ABCA7_RAT	reviewed	ATP-binding cassette sub-family A member 7	GO:0000139; GO:0001891; GO:0005319; GO:0005524; GO:0005737; GO:0005886; GO:0006869; GO:0006909; GO:0007613; GO:0009986; GO:0010875; GO:0016020; GO:0016021; GO:0016887; GO:0018149; GO:0031901; GO:0032587; GO:0033344; GO:0033700; GO:0034188; GO:0034205; GO:0034380; GO:0034504; GO:0038027; GO:0042626; GO:0042985; GO:0043231; GO:0044857; GO:0045806; GO:0050766; GO:0070374; GO:0090554; GO:0090556; GO:0097386; GO:0150094; GO:1900223; GO:1901076; GO:1902430; GO:1902991; GO:1902995; GO:2000010	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12727224}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:12727224}; Multi-pass membrane protein {ECO:0000255}. Early endosome membrane {ECO:0000250|UniProtKB:Q91V24}; Multi-pass membrane protein {ECO:0000255}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:Q91V24}. Cell projection, phagocytic cup {ECO:0000250|UniProtKB:Q91V24}. Cytoplasm {ECO:0000250|UniProtKB:Q91V24}. Note=Localizes to cell membrane ruffles and phagocytic cups of macrophages stimulated with C1q or apoptotic cells. Localizes to the cytoplasm of resting macrophages, probably in Golgi and endosomes. Localizes to the apical brush border of cells in the proximal tubules of kidney. {ECO:0000250|UniProtKB:Q91V24}.
Q5I0C4	ABHEA_RAT	reviewed	Protein ABHD14A (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 14A) (Abhydrolase domain-containing protein 14A)	GO:0005737; GO:0016021; GO:0016787	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q99J86	ATRN_RAT	reviewed	Attractin (Protein zitter)	GO:0005615; GO:0005737; GO:0005886; GO:0006954; GO:0006979; GO:0009887; GO:0009888; GO:0016021; GO:0021549; GO:0030246; GO:0038023; GO:0040014; GO:0042552; GO:0043473	SUBCELLULAR LOCATION: Isoform 1: Cell membrane {ECO:0000250|UniProtKB:O75882}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:O75882}.; SUBCELLULAR LOCATION: Isoform 2: Secreted {ECO:0000250|UniProtKB:O75882}.
Q5XIE0	AN32E_RAT	reviewed	Acidic leucine-rich nuclear phosphoprotein 32 family member E	GO:0000812; GO:0005634; GO:0019212; GO:0031410; GO:0042393; GO:0043486	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
D4ABB8	ATP9B_RAT	reviewed	Probable phospholipid-transporting ATPase IIB (EC 7.6.2.1) (ATPase class II type 9B)	GO:0000287; GO:0005524; GO:0005768; GO:0005802; GO:0005886; GO:0006890; GO:0006897; GO:0016021; GO:0045332; GO:0140326	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P48750	CSF2_RAT	reviewed	Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF)	GO:0001821; GO:0005125; GO:0005129; GO:0005615; GO:0006955; GO:0008083; GO:0008284; GO:0010628; GO:0010744; GO:0030223; GO:0030224; GO:0030225; GO:0032747; GO:0034021; GO:0034405; GO:0042045; GO:0042116; GO:0042531; GO:0043011; GO:0043231; GO:0045187; GO:0045651; GO:0045892; GO:0045918; GO:0050673; GO:0071222; GO:0071803; GO:0097011; GO:0097028; GO:2001240	SUBCELLULAR LOCATION: Secreted.
Q5RJN9	CLBA1_RAT	reviewed	Uncharacterized protein CLBA1 (Clathrin-binding box of aftiphilin-containing protein 1)	GO:0005737; GO:0030121; GO:0030276; GO:0032588; GO:0046907	
Q3LRZ1	CRTC2_RAT	reviewed	CREB-regulated transcription coactivator 2 (Transducer of regulated cAMP response element-binding protein 2) (TORC-2) (Transducer of CREB protein 2)	GO:0003682; GO:0005634; GO:0005654; GO:0005737; GO:0006094; GO:0008140; GO:0032793; GO:0042593; GO:0043970; GO:0045944; GO:0051289; GO:1901998	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q53ET0}. Nucleus {ECO:0000250|UniProtKB:Q53ET0}. Note=Translocated from the nucleus to the cytoplasm on interaction of the phosphorylated form with 14-3-3 protein. In response to cAMP levels and glucagon, relocated to the nucleus. {ECO:0000250|UniProtKB:Q53ET0}.
P20909	COBA1_RAT	reviewed	Collagen alpha-1(XI) chain	GO:0001502; GO:0001503; GO:0002063; GO:0005201; GO:0005592; GO:0005615; GO:0006029; GO:0007601; GO:0008201; GO:0030198; GO:0030199; GO:0031012; GO:0035987; GO:0035989; GO:0042472; GO:0046872; GO:0048704; GO:0050910; GO:0055010; GO:0062023; GO:1904399	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.
P02528	CRGE_RAT	reviewed	Gamma-crystallin E (Gamma-2) (Gamma-E-crystallin) (Gamma-crystallin 3-1)	GO:0002088; GO:0005212; GO:0007601	
Q9Z1L1	CLD7_RAT	reviewed	Claudin-7	GO:0005198; GO:0005923; GO:0007162; GO:0008284; GO:0016021; GO:0016323; GO:0016327; GO:0016328; GO:0016338; GO:0032463; GO:0042802; GO:0043066; GO:0045471; GO:0050839; GO:2000147	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O95471}; Multi-pass membrane protein {ECO:0000255}. Basolateral cell membrane {ECO:0000269|PubMed:16054130}. Cell junction, tight junction {ECO:0000269|PubMed:16054130}. Note=Colocalizes with EPCAM at the basolateral cell membrane and tight junction.
